system:index,elevation,mean_wind_speed,open_land,slope,suitable,wind_variability,.geo
1132,123,2.076607026953737,0,0.3778567612171173,0,1.1935656940698796,"{""type"":""MultiPoint"",""coordinates"":[]}"
1133,59,1.9593171597329653,1,0.2438894063234329,0,0.9141591731717722,"{""type"":""MultiPoint"",""coordinates"":[]}"
1134,1068,0.7751033377425832,0,17.583820343017578,0,0.4504174748577105,"{""type"":""MultiPoint"",""coordinates"":[]}"
1135,815,1.491861754761503,0,9.041016578674316,0,0.5721642647655814,"{""type"":""MultiPoint"",""coordinates"":[]}"
1136,255,1.3282238294779272,0,0.2285972684621811,0,0.6030637432339563,"{""type"":""MultiPoint"",""coordinates"":[]}"
1137,33,2.1939305066929173,1,0.2865878045558929,1,0.9776776464201248,"{""type"":""MultiPoint"",""coordinates"":[]}"
1138,272,2.078304720271292,0,1.6894768476486206,0,1.0465160135966152,"{""type"":""MultiPoint"",""coordinates"":[]}"
1139,102,2.5548406395912093,1,0.2794128656387329,1,1.2918991697221325,"{""type"":""MultiPoint"",""coordinates"":[]}"
1140,514,2.2626477521000283,1,1.116196870803833,1,1.2003657769798153,"{""type"":""MultiPoint"",""coordinates"":[]}"
1143,115,1.6862434511208249,0,0.2353876084089279,0,1.047083654118848,"{""type"":""MultiPoint"",""coordinates"":[]}"
1144,111,1.8686871753988128,1,0.2673733532428741,0,0.9396686248204348,"{""type"":""MultiPoint"",""coordinates"":[]}"
1145,43,2.1669869154937227,0,0.0830645561218261,0,0.9713429299621524,"{""type"":""MultiPoint"",""coordinates"":[]}"
1146,12,3.551454258767871,1,0.0655778795480728,2,1.563349483575644,"{""type"":""MultiPoint"",""coordinates"":[]}"
1147,255,2.262707373106334,1,0.2318714708089828,1,1.2125403041504406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1148,236,3.056020806323047,1,0.7177725434303284,2,1.6872120001588151,"{""type"":""MultiPoint"",""coordinates"":[]}"
1149,839,1.296707198084598,0,9.6814546585083,0,0.7277935851671943,"{""type"":""MultiPoint"",""coordinates"":[]}"
1150,36,2.3411873238279406,0,0.1478962302207946,0,1.0880672118109942,"{""type"":""MultiPoint"",""coordinates"":[]}"
1151,280,1.3682686089587384,1,0.3264665305614471,0,0.6477416253433287,"{""type"":""MultiPoint"",""coordinates"":[]}"
1152,326,1.70678055786915,1,0.2998091280460357,0,0.7946247357501137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1153,388,1.0270460504474794,0,9.239413261413574,0,0.490472908574674,"{""type"":""MultiPoint"",""coordinates"":[]}"
1154,251,0.7494873588547746,1,0.9500333666801452,0,0.4019499802814667,"{""type"":""MultiPoint"",""coordinates"":[]}"
1155,336,2.15096877111277,0,0.4864945709705353,0,0.9118119944167808,"{""type"":""MultiPoint"",""coordinates"":[]}"
1156,385,1.9737195792517217,1,0.5190356969833374,0,1.0404390091045057,"{""type"":""MultiPoint"",""coordinates"":[]}"
1157,140,1.6105968047818155,1,0.2089587301015854,0,0.6650021774477994,"{""type"":""MultiPoint"",""coordinates"":[]}"
1158,43,5.365138441631322,0,2.5215163230896,0,2.0138573787901675,"{""type"":""MultiPoint"",""coordinates"":[]}"
1159,235,0.9873686342570468,1,0.3313691020011902,0,0.4680277514187679,"{""type"":""MultiPoint"",""coordinates"":[]}"
1160,270,1.9338413518101345,1,0.3607213199138641,0,1.1166382858759014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1161,310,1.202644680547507,1,0.5461432337760925,0,0.5043144269079569,"{""type"":""MultiPoint"",""coordinates"":[]}"
1162,68,2.167439215572556,1,0.2050036638975143,1,1.1548776517086072,"{""type"":""MultiPoint"",""coordinates"":[]}"
1163,28,2.168269914880928,1,0.2229337096214294,1,1.0611779354863704,"{""type"":""MultiPoint"",""coordinates"":[]}"
1164,93,2.458917737060608,1,0.3779403567314148,1,1.1653335929821858,"{""type"":""MultiPoint"",""coordinates"":[]}"
1165,457,2.1799657043343,1,0.2512842118740082,1,1.13526210821122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1166,299,1.9338413518101345,1,0.3842763006687164,0,1.1166382858759014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1167,1621,0.5993881099326405,0,5.626161575317383,0,0.259204921329917,"{""type"":""MultiPoint"",""coordinates"":[]}"
1168,88,1.8238881767620645,0,0.1463927328586578,0,1.09713250309807,"{""type"":""MultiPoint"",""coordinates"":[]}"
1169,489,1.440097856426177,0,12.241966247558594,0,0.6301598020221468,"{""type"":""MultiPoint"",""coordinates"":[]}"
1170,2,3.0098895063241966,0,0.0660182833671569,0,1.1887415501652376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1171,612,1.7934272227370491,0,3.32505464553833,0,0.8591448947326265,"{""type"":""MultiPoint"",""coordinates"":[]}"
1172,216,2.944720627728256,1,0.534286379814148,1,1.647218564612692,"{""type"":""MultiPoint"",""coordinates"":[]}"
1173,21,2.2375714079170046,1,0.0592312030494213,1,0.9750754386703602,"{""type"":""MultiPoint"",""coordinates"":[]}"
1174,158,1.9450736579560892,1,0.351369172334671,0,1.1134808879613365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1175,316,2.7522984475725547,0,0.4674816727638244,0,1.4267621157173778,"{""type"":""MultiPoint"",""coordinates"":[]}"
1176,180,2.4964881377029213,1,3.301055669784546,1,1.2527675946769083,"{""type"":""MultiPoint"",""coordinates"":[]}"
1177,405,2.09141092600366,0,0.8500779867172241,0,1.190310825613172,"{""type"":""MultiPoint"",""coordinates"":[]}"
1178,18,2.290804350628066,0,0.0662535429000854,0,1.0539631506221605,"{""type"":""MultiPoint"",""coordinates"":[]}"
1179,113,1.7508474420901976,1,0.0881154313683509,0,0.811622569100407,"{""type"":""MultiPoint"",""coordinates"":[]}"
1180,296,1.2571589847499378,1,0.3842141926288605,0,0.6375893246430799,"{""type"":""MultiPoint"",""coordinates"":[]}"
1181,380,1.0388211961043652,0,0.308033287525177,0,0.4065988465440306,"{""type"":""MultiPoint"",""coordinates"":[]}"
1182,100,2.397161053279313,0,0.2112836837768554,0,1.1244164273060475,"{""type"":""MultiPoint"",""coordinates"":[]}"
1183,332,2.7522984475725547,1,0.2772209048271179,1,1.4267621157173778,"{""type"":""MultiPoint"",""coordinates"":[]}"
1184,305,2.019124627443309,0,1.0867698192596436,0,0.8158398453786491,"{""type"":""MultiPoint"",""coordinates"":[]}"
1185,70,2.149712260057518,1,0.2755128741264343,1,1.001066307233956,"{""type"":""MultiPoint"",""coordinates"":[]}"
1186,527,2.439260532105558,0,0.9957018494606018,0,1.3054530314640032,"{""type"":""MultiPoint"",""coordinates"":[]}"
1187,89,1.9447757377019352,1,0.205039694905281,0,0.9654447200382998,"{""type"":""MultiPoint"",""coordinates"":[]}"
1188,191,1.6845756633101108,1,0.4167861640453338,0,0.859849919302512,"{""type"":""MultiPoint"",""coordinates"":[]}"
1189,177,2.515996820424739,1,0.2601712346076965,1,1.306135334308581,"{""type"":""MultiPoint"",""coordinates"":[]}"
1190,102,1.7553587522477971,1,0.1478414833545684,0,0.7710815206218904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1191,101,2.240173735042616,1,0.270399659872055,1,1.1037384270940032,"{""type"":""MultiPoint"",""coordinates"":[]}"
1192,157,1.5815072108469683,1,0.286213606595993,0,0.8920296650266389,"{""type"":""MultiPoint"",""coordinates"":[]}"
1193,589,1.6487676788720065,0,12.530763626098633,0,0.9142142275011496,"{""type"":""MultiPoint"",""coordinates"":[]}"
1194,10,2.616496620769912,1,0.0294950287789106,1,0.959741696521171,"{""type"":""MultiPoint"",""coordinates"":[]}"
1195,168,2.6373947079838347,1,0.3870587348937988,1,1.4956269054305869,"{""type"":""MultiPoint"",""coordinates"":[]}"
1196,20,2.1669869154937227,0,0.2449291497468948,0,0.9713429299621524,"{""type"":""MultiPoint"",""coordinates"":[]}"
1197,81,1.7056410902921253,0,0.0656150728464126,0,1.144282281909932,"{""type"":""MultiPoint"",""coordinates"":[]}"
1198,9,2.5474804875293584,1,0.0657028779387474,1,0.9245107734293332,"{""type"":""MultiPoint"",""coordinates"":[]}"
1199,219,2.263068735366578,0,0.3948830962181091,0,1.2676707622517331,"{""type"":""MultiPoint"",""coordinates"":[]}"
1200,90,2.110807341175938,1,0.1159362122416496,1,1.0425833300293896,"{""type"":""MultiPoint"",""coordinates"":[]}"
1201,270,0.3357754151203453,0,0.2634420394897461,0,0.1964928443605074,"{""type"":""MultiPoint"",""coordinates"":[]}"
1202,369,2.161387591753815,0,0.4452496170997619,0,1.2174628961386635,"{""type"":""MultiPoint"",""coordinates"":[]}"
1203,59,1.970116464993072,1,0.1509066075086593,0,0.9281518152425076,"{""type"":""MultiPoint"",""coordinates"":[]}"
1204,319,1.7160565515423594,1,0.2704872190952301,0,0.691144891169714,"{""type"":""MultiPoint"",""coordinates"":[]}"
1205,249,2.6394971574009283,1,0.4798529744148254,1,1.437197426591855,"{""type"":""MultiPoint"",""coordinates"":[]}"
1206,24,2.458665887781979,1,0.0917756929993629,1,1.2538153232257707,"{""type"":""MultiPoint"",""coordinates"":[]}"
1207,224,1.1492662840202104,1,0.3453699052333832,0,0.5019438815085241,"{""type"":""MultiPoint"",""coordinates"":[]}"
1208,179,1.765550469883385,0,0.6058082580566406,0,0.745755946386213,"{""type"":""MultiPoint"",""coordinates"":[]}"
1209,185,1.3233415901636938,1,0.4138594269752502,0,0.6085599989712202,"{""type"":""MultiPoint"",""coordinates"":[]}"
1210,40,2.04132351597177,0,0.0592254251241683,0,0.9231976258969052,"{""type"":""MultiPoint"",""coordinates"":[]}"
1211,66,2.409775922076211,0,0.2146542966365814,0,1.1356661307112317,"{""type"":""MultiPoint"",""coordinates"":[]}"
1212,300,3.3450571063206653,1,0.3112371861934662,2,1.6961739374812048,"{""type"":""MultiPoint"",""coordinates"":[]}"
1213,303,1.0497370427767343,1,0.289838433265686,0,0.4475999928184658,"{""type"":""MultiPoint"",""coordinates"":[]}"
1214,121,2.397161053279313,0,0.4230874478816986,0,1.1244164273060475,"{""type"":""MultiPoint"",""coordinates"":[]}"
1215,94,2.214228167826392,0,0.0918278023600578,0,1.1050044406042354,"{""type"":""MultiPoint"",""coordinates"":[]}"
1216,242,1.697954597229979,1,0.2750581502914428,0,0.6638169401251471,"{""type"":""MultiPoint"",""coordinates"":[]}"
1217,18,2.290804350628066,1,0.106503739953041,1,1.0539631506221605,"{""type"":""MultiPoint"",""coordinates"":[]}"
1218,250,1.6011406661848924,1,1.4269883632659912,0,0.624729932770918,"{""type"":""MultiPoint"",""coordinates"":[]}"
1219,7,3.152903174834133,0,0.1213855370879173,0,1.084404833228892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1220,159,1.8023968247437585,1,0.2798170745372772,0,0.768915950055204,"{""type"":""MultiPoint"",""coordinates"":[]}"
1221,99,2.3751925030801093,1,0.2337385416030883,1,1.1342658425344183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1222,348,2.443693577618349,1,0.5506808161735535,1,1.305968204412328,"{""type"":""MultiPoint"",""coordinates"":[]}"
1223,227,1.8093895401160032,1,4.181301593780518,0,0.9841623509293064,"{""type"":""MultiPoint"",""coordinates"":[]}"
1224,202,1.178930109454576,0,0.3779471814632416,0,0.5596304794022788,"{""type"":""MultiPoint"",""coordinates"":[]}"
1225,74,1.710130655388445,0,0.4435216784477234,0,0.7516166767644664,"{""type"":""MultiPoint"",""coordinates"":[]}"
1226,203,1.026858668657541,1,2.3419265747070312,0,0.472815703142056,"{""type"":""MultiPoint"",""coordinates"":[]}"
1227,113,1.8086068015887176,1,0.1764745563268661,0,1.0499367955639256,"{""type"":""MultiPoint"",""coordinates"":[]}"
1228,239,2.1295767238679297,1,1.305652737617493,1,1.165838166560741,"{""type"":""MultiPoint"",""coordinates"":[]}"
1229,96,1.9278790362922764,0,0.1478835940361023,0,1.0028276589671363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1230,213,1.072961761141661,1,0.2436970919370651,0,0.480394803299655,"{""type"":""MultiPoint"",""coordinates"":[]}"
1231,109,1.829148040518037,0,0.1507289707660675,0,0.8530475995289215,"{""type"":""MultiPoint"",""coordinates"":[]}"
1232,129,2.023783490205445,1,0.2318714708089828,1,0.9706077907976944,"{""type"":""MultiPoint"",""coordinates"":[]}"
1233,105,1.7874302549290075,0,0.2424388229846954,0,1.187452506148612,"{""type"":""MultiPoint"",""coordinates"":[]}"
1234,87,2.167439215572556,0,0.269336998462677,0,1.1548776517086072,"{""type"":""MultiPoint"",""coordinates"":[]}"
1235,316,1.3743292296940834,1,0.5099304914474487,0,0.6138725909949576,"{""type"":""MultiPoint"",""coordinates"":[]}"
1236,1228,0.590388433363468,0,17.48253059387207,0,0.3109971947518116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1237,41,2.2679229004352086,1,0.0587347000837326,1,1.1406975186924555,"{""type"":""MultiPoint"",""coordinates"":[]}"
1238,138,1.939663109243404,1,0.3252888917922973,0,0.9437862097184454,"{""type"":""MultiPoint"",""coordinates"":[]}"
1239,219,1.440168139386972,1,0.6115086078643799,0,0.6984326299431194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1240,44,2.0230092821312216,1,0.1239392086863517,1,1.1162361341731648,"{""type"":""MultiPoint"",""coordinates"":[]}"
1241,51,2.8266678369905978,1,0.1851490586996078,1,1.1553516310294438,"{""type"":""MultiPoint"",""coordinates"":[]}"
1242,326,1.70678055786915,1,0.2998091280460357,0,0.7946247357501137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1243,193,1.9968617862348896,0,0.7215814590454102,0,1.0273501785591308,"{""type"":""MultiPoint"",""coordinates"":[]}"
1245,379,1.4615545740439078,1,0.354519248008728,0,0.7837795532167808,"{""type"":""MultiPoint"",""coordinates"":[]}"
1246,27,2.462034616713609,0,0.627069354057312,0,1.034758313643206,"{""type"":""MultiPoint"",""coordinates"":[]}"
1247,86,2.44164787777341,1,0.2895920574665069,1,1.2138075610219312,"{""type"":""MultiPoint"",""coordinates"":[]}"
1248,640,2.5248788889691616,1,0.7719834446907043,1,1.36306435557141,"{""type"":""MultiPoint"",""coordinates"":[]}"
1249,58,2.4863289421819954,0,0.0657587870955467,0,1.212644654071403,"{""type"":""MultiPoint"",""coordinates"":[]}"
1250,29,2.474292125316459,0,0.0881584659218788,0,1.2725444695771717,"{""type"":""MultiPoint"",""coordinates"":[]}"
1251,345,2.526174079868013,0,0.1050699204206466,0,1.3134674239240225,"{""type"":""MultiPoint"",""coordinates"":[]}"
1252,448,2.259761867857826,1,0.2808094620704651,1,1.236995596028016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1253,37,2.252882089477688,1,0.1478666514158249,1,1.1920550506796133,"{""type"":""MultiPoint"",""coordinates"":[]}"
1254,135,2.2163036601794066,1,0.2896857559680938,1,1.0104542609916265,"{""type"":""MultiPoint"",""coordinates"":[]}"
1255,12,2.5474804875293584,1,0.0289840884506702,1,0.9245107734293332,"{""type"":""MultiPoint"",""coordinates"":[]}"
1256,569,2.5009830957196386,1,1.3879584074020386,1,1.3539433120527693,"{""type"":""MultiPoint"",""coordinates"":[]}"
1257,343,0.9216965127803376,1,2.154561758041382,0,0.5004200450571196,"{""type"":""MultiPoint"",""coordinates"":[]}"
1258,326,1.70678055786915,1,0.2148673236370086,0,0.7946247357501137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1259,124,1.4604237903858783,1,0.1449201554059982,0,0.7190260837080846,"{""type"":""MultiPoint"",""coordinates"":[]}"
1260,46,3.829115522686016,1,0.1863785982131958,2,1.4962851546841405,"{""type"":""MultiPoint"",""coordinates"":[]}"
1261,3,3.077515821389961,0,0.0415148995816707,0,1.2225688543215385,"{""type"":""MultiPoint"",""coordinates"":[]}"
1262,837,1.184832638084061,1,2.696514129638672,0,0.6143459881772335,"{""type"":""MultiPoint"",""coordinates"":[]}"
1263,363,1.7103526455417346,1,0.3527882397174835,0,0.9271995075013888,"{""type"":""MultiPoint"",""coordinates"":[]}"
1264,426,2.242346549235826,1,0.3844861090183258,1,1.2274409587268864,"{""type"":""MultiPoint"",""coordinates"":[]}"
1265,30,2.5100614786846163,1,0.2049944698810577,1,1.1237174694748568,"{""type"":""MultiPoint"",""coordinates"":[]}"
1266,56,2.09337716886276,1,0.1196684911847114,1,1.0049798702985877,"{""type"":""MultiPoint"",""coordinates"":[]}"
1267,89,2.099278625072007,0,0.1057076901197433,0,1.009875195527422,"{""type"":""MultiPoint"",""coordinates"":[]}"
1268,182,1.497130263435558,0,0.414015382528305,0,0.7562579700868141,"{""type"":""MultiPoint"",""coordinates"":[]}"
1269,66,2.3402583729185724,0,0.2521208226680755,0,1.0787738628895782,"{""type"":""MultiPoint"",""coordinates"":[]}"
1270,61,2.03613802098438,0,0.84389728307724,0,0.918491918295635,"{""type"":""MultiPoint"",""coordinates"":[]}"
1271,773,1.744901164518591,0,1.0156497955322266,0,0.7929212242531937,"{""type"":""MultiPoint"",""coordinates"":[]}"
1272,557,1.1117906357222478,0,20.72391128540039,0,0.6396632229454594,"{""type"":""MultiPoint"",""coordinates"":[]}"
1273,207,2.191439811367517,1,0.2337383329868316,1,1.2094183106703271,"{""type"":""MultiPoint"",""coordinates"":[]}"
1274,874,1.7283516968382964,0,11.203303337097168,0,0.8029899563559552,"{""type"":""MultiPoint"",""coordinates"":[]}"
1275,427,1.1764139391825288,0,7.224283218383789,0,0.5773902150109429,"{""type"":""MultiPoint"",""coordinates"":[]}"
1276,263,1.9131939355811451,0,3.031076431274414,0,1.0898861784725191,"{""type"":""MultiPoint"",""coordinates"":[]}"
1277,693,1.7422853558048306,0,3.323244571685791,0,0.9374809213762872,"{""type"":""MultiPoint"",""coordinates"":[]}"
1278,32,4.200403303363268,0,0.5786696076393127,0,1.5678915878089972,"{""type"":""MultiPoint"",""coordinates"":[]}"
1279,63,2.527676413538081,1,0.2050222307443618,1,1.269981520811828,"{""type"":""MultiPoint"",""coordinates"":[]}"
1280,48,1.9593171597329653,1,0.1052039489150047,0,0.9141591731717722,"{""type"":""MultiPoint"",""coordinates"":[]}"
1281,179,2.4798626020111447,1,0.171207457780838,1,1.3703515442383143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1282,4,3.992333971780062,1,0.0579681657254695,2,1.52090278891521,"{""type"":""MultiPoint"",""coordinates"":[]}"
1283,39,2.329166184868876,1,0.2392774373292923,1,1.0928571166568242,"{""type"":""MultiPoint"",""coordinates"":[]}"
1284,289,2.7140013685020192,1,0.4225750565528869,1,1.4858715638309463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1285,285,2.783648997576605,1,0.4548686444759369,1,1.5455659817590313,"{""type"":""MultiPoint"",""coordinates"":[]}"
1286,335,3.214826133709053,1,0.5784291625022888,2,1.5779176602777578,"{""type"":""MultiPoint"",""coordinates"":[]}"
1287,53,2.8410632176775223,0,1.94553542137146,0,1.744181476849681,"{""type"":""MultiPoint"",""coordinates"":[]}"
1288,116,2.0639767040893053,1,0.1478854119777679,1,0.9765029064711752,"{""type"":""MultiPoint"",""coordinates"":[]}"
1289,40,2.111057720866921,1,0.0650161504745483,1,1.0866565822665533,"{""type"":""MultiPoint"",""coordinates"":[]}"
1290,105,1.6862434511208249,0,0.2277695089578628,0,1.047083654118848,"{""type"":""MultiPoint"",""coordinates"":[]}"
1291,242,0.9893022443968428,1,0.8015505075454712,0,0.5695554228565312,"{""type"":""MultiPoint"",""coordinates"":[]}"
1292,27,2.2375714079170046,1,0.0592428036034107,1,0.9750754386703602,"{""type"":""MultiPoint"",""coordinates"":[]}"
1293,186,1.178930109454576,1,0.0295776557177305,0,0.5596304794022788,"{""type"":""MultiPoint"",""coordinates"":[]}"
1294,112,2.02689541319641,1,0.2337624728679657,1,0.9969272903853366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1295,5,4.187677193308486,0,0.0412209741771221,0,1.8281400524694296,"{""type"":""MultiPoint"",""coordinates"":[]}"
1296,26,2.222533379583518,1,0.0415476746857166,1,1.0090283056278075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1297,183,1.5497406099336624,1,0.2625243961811065,0,0.7649252692926983,"{""type"":""MultiPoint"",""coordinates"":[]}"
1298,63,2.295521857150627,1,0.1650629341602325,1,1.206107459020797,"{""type"":""MultiPoint"",""coordinates"":[]}"
1299,69,2.993705832068715,0,0.347804844379425,0,1.1834967747592036,"{""type"":""MultiPoint"",""coordinates"":[]}"
1300,259,1.4071916013292338,0,1.4315589666366575,0,0.7726892230642867,"{""type"":""MultiPoint"",""coordinates"":[]}"
1301,72,2.458917737060608,1,0.1654270738363266,1,1.1653335929821858,"{""type"":""MultiPoint"",""coordinates"":[]}"
1302,679,2.322381376183638,0,0.8015393018722534,0,1.2499884715203136,"{""type"":""MultiPoint"",""coordinates"":[]}"
1303,82,1.9748499913295736,1,0.3334474563598633,0,0.966657180603901,"{""type"":""MultiPoint"",""coordinates"":[]}"
1304,50,1.9772015245798376,1,0.1718458980321884,0,0.9638475032056366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1305,300,1.9773287772748216,0,1.3262468576431274,0,1.0991717769509493,"{""type"":""MultiPoint"",""coordinates"":[]}"
1306,12,3.3469782978874507,1,0.2098696827888488,2,1.3043208803266186,"{""type"":""MultiPoint"",""coordinates"":[]}"
1307,145,2.35607561385497,0,0.931771993637085,0,0.974184270015035,"{""type"":""MultiPoint"",""coordinates"":[]}"
1308,93,1.9065465821938905,0,0.1967499405145645,0,1.1692963905089864,"{""type"":""MultiPoint"",""coordinates"":[]}"
1309,89,2.4349036725234177,0,0.1793684214353561,0,1.211331508928924,"{""type"":""MultiPoint"",""coordinates"":[]}"
1311,33,2.315309078462492,1,0.0918272361159324,1,1.0775469802254702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1312,346,0.590388433363468,1,7.333320140838623,0,0.3109971947518116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1313,56,2.306447739421977,0,0.2701545059680938,0,0.999670600078496,"{""type"":""MultiPoint"",""coordinates"":[]}"
1314,259,1.7608049205797722,0,0.488720178604126,0,0.9749339247252902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1315,373,1.2571589847499378,0,8.336387634277344,0,0.6375893246430799,"{""type"":""MultiPoint"",""coordinates"":[]}"
1316,150,2.0227306967743552,1,0.4048945605754852,1,1.053610794696671,"{""type"":""MultiPoint"",""coordinates"":[]}"
1317,44,3.829115522686016,1,0.1948589831590652,2,1.4962851546841405,"{""type"":""MultiPoint"",""coordinates"":[]}"
1318,381,1.7934272227370491,1,0.8070749640464783,0,0.8591448947326265,"{""type"":""MultiPoint"",""coordinates"":[]}"
1319,37,2.2224758335435832,1,0.171405553817749,1,1.007234460645068,"{""type"":""MultiPoint"",""coordinates"":[]}"
1320,112,2.3744881954145782,1,0.0918275192379951,1,1.3433675534109326,"{""type"":""MultiPoint"",""coordinates"":[]}"
1321,77,1.9877866356380056,0,0.0655610263347625,0,1.1975621642937992,"{""type"":""MultiPoint"",""coordinates"":[]}"
1322,58,2.0614545973311063,1,0.1835682094097137,1,1.138118941830842,"{""type"":""MultiPoint"",""coordinates"":[]}"
1323,314,1.960924505340819,0,0.7028332352638245,0,1.1233080380977305,"{""type"":""MultiPoint"",""coordinates"":[]}"
1324,289,1.2118354413796384,1,0.6377294659614563,0,0.5381303974449783,"{""type"":""MultiPoint"",""coordinates"":[]}"
1325,185,1.95877522922762,0,0.4561747312545776,0,1.0273908054203706,"{""type"":""MultiPoint"",""coordinates"":[]}"
1326,181,3.011218229942956,0,0.336066871881485,0,1.6632052774995478,"{""type"":""MultiPoint"",""coordinates"":[]}"
1327,170,2.3455152403386923,1,0.3294588029384613,1,1.1570419226116906,"{""type"":""MultiPoint"",""coordinates"":[]}"
1328,180,1.5341757776256593,1,0.8982477188110352,0,0.6019675055174827,"{""type"":""MultiPoint"",""coordinates"":[]}"
1329,57,2.0369488522600427,1,0.356683611869812,1,0.948655000485824,"{""type"":""MultiPoint"",""coordinates"":[]}"
1330,226,2.191439811367517,1,0.2691894173622131,1,1.2094183106703271,"{""type"":""MultiPoint"",""coordinates"":[]}"
1331,94,1.7081722449554957,1,0.0918511599302291,0,0.8035524431485503,"{""type"":""MultiPoint"",""coordinates"":[]}"
1332,14,2.547343700285216,0,0.1785749047994613,0,1.0923091190885366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1333,595,2.872952217517908,1,0.810197651386261,1,1.4911736759811935,"{""type"":""MultiPoint"",""coordinates"":[]}"
1334,25,2.344002118188232,1,0.1320042312145233,1,1.0385871276031855,"{""type"":""MultiPoint"",""coordinates"":[]}"
1335,92,1.904223198361357,0,0.3322277367115021,0,0.9639135600518648,"{""type"":""MultiPoint"",""coordinates"":[]}"
1336,1722,1.5725024561668823,0,6.075161933898926,0,0.7179835297432416,"{""type"":""MultiPoint"",""coordinates"":[]}"
1337,102,1.9374391006951237,1,0.1878963708877563,0,0.899358812851342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1338,270,2.359339829239384,0,0.5005943775177002,0,0.985266440719838,"{""type"":""MultiPoint"",""coordinates"":[]}"
1339,364,0.490209154495393,1,0.4387518465518951,0,0.2266964202609999,"{""type"":""MultiPoint"",""coordinates"":[]}"
1340,362,1.960924505340819,0,4.017235279083252,0,1.1233080380977305,"{""type"":""MultiPoint"",""coordinates"":[]}"
1341,53,2.09337716886276,1,0.0579681657254695,1,1.0049798702985877,"{""type"":""MultiPoint"",""coordinates"":[]}"
1342,85,1.7739569616726325,1,0.2318714708089828,0,0.8477052661408697,"{""type"":""MultiPoint"",""coordinates"":[]}"
1343,156,2.257675416646365,0,0.2933564186096191,0,1.2849880021561613,"{""type"":""MultiPoint"",""coordinates"":[]}"
1344,73,2.42678833813838,0,0.2523779571056366,0,1.2054060711655288,"{""type"":""MultiPoint"",""coordinates"":[]}"
1345,29,2.344002118188232,0,0.0869522094726562,0,1.0385871276031855,"{""type"":""MultiPoint"",""coordinates"":[]}"
1346,911,2.7240446916468346,1,0.3942765891551971,1,1.350518857864085,"{""type"":""MultiPoint"",""coordinates"":[]}"
1347,166,1.9654001816491795,1,0.0918667688965797,0,1.07878139791955,"{""type"":""MultiPoint"",""coordinates"":[]}"
1348,83,2.398627923678175,1,0.4694423675537109,1,1.1942120947329484,"{""type"":""MultiPoint"",""coordinates"":[]}"
1349,108,2.037569072579508,1,0.1566324383020401,1,0.9934795659369744,"{""type"":""MultiPoint"",""coordinates"":[]}"
1350,166,1.8495376579439664,1,0.1659585237503051,0,0.939099588855634,"{""type"":""MultiPoint"",""coordinates"":[]}"
1351,122,1.9880742808305985,1,0.3303600251674652,0,0.9693281273075351,"{""type"":""MultiPoint"",""coordinates"":[]}"
1352,7,4.484716222830941,1,0.0649887844920158,2,1.912527002372612,"{""type"":""MultiPoint"",""coordinates"":[]}"
1353,11,2.1409018724094837,1,0.0591311566531658,1,0.9277353566231704,"{""type"":""MultiPoint"",""coordinates"":[]}"
1354,146,1.630883620003951,1,0.3178766667842865,0,0.7366764455552869,"{""type"":""MultiPoint"",""coordinates"":[]}"
1355,99,2.000542941075095,1,0.3665477931499481,1,1.058241219686175,"{""type"":""MultiPoint"",""coordinates"":[]}"
1356,271,1.6011406661848924,0,1.4481688737869265,0,0.624729932770918,"{""type"":""MultiPoint"",""coordinates"":[]}"
1357,220,3.2090848647074792,1,0.3989268839359283,2,1.750059745736036,"{""type"":""MultiPoint"",""coordinates"":[]}"
1358,1066,1.4174134810908168,0,9.94393253326416,0,0.8278223523165987,"{""type"":""MultiPoint"",""coordinates"":[]}"
1359,24,2.0477648699084563,1,1.4092007875442505,1,0.913188133568445,"{""type"":""MultiPoint"",""coordinates"":[]}"
